文件名: ./emb_a70b10.npy, TC = 0.5730, TD = 0.6958
文件名: ./emb_a80b5.npy, TC = 0.5774, TD = 0.6833
文件名: ./emb_a80b40.npy, TC = 0.5756, TD = 0.6870
文件名: ./emb_a65b95.npy, TC = 0.5757, TD = 0.6800
文件名: ./emb_a85b85.npy, TC = 0.5796, TD = 0.6739
文件名: ./emb_a40b95.npy, TC = 0.5661, TD = 0.6909
文件名: ./emb_a60b95.npy, TC = 0.5818, TD = 0.7045
文件名: ./emb_a65b35.npy, TC = 0.5840, TD = 0.6920
文件名: ./emb_a80b15.npy, TC = 0.5824, TD = 0.6792
文件名: ./emb_a90b40.npy, TC = 0.5809, TD = 0.6846
文件名: ./emb_a30b95.npy, TC = 0.5720, TD = 0.6409
文件名: ./emb_a50b30.npy, TC = 0.5901, TD = 0.6760
文件名: ./emb_a5b65.npy, TC = 0.5122, TD = 0.6273
文件名: ./emb_a30b55.npy, TC = 0.5677, TD = 0.6958
文件名: ./emb_a75b80.npy, TC = 0.5831, TD = 0.6840
文件名: ./emb_a35b95.npy, TC = 0.5629, TD = 0.7095
文件名: ./emb_a15b65.npy, TC = 0.5664, TD = 0.6389
文件名: ./emb_a25b35.npy, TC = 0.5672, TD = 0.6875
文件名: ./emb_a5b80.npy, TC = 0.4971, TD = 0.5435
文件名: ./emb_a15b75.npy, TC = 0.5582, TD = 0.6222
文件名: ./emb_a15b25.npy, TC = 0.5846, TD = 0.6889
文件名: ./emb_a90b45.npy, TC = 0.5796, TD = 0.6708
文件名: ./emb_a65b50.npy, TC = 0.5902, TD = 0.7038
文件名: ./emb_a50b20.npy, TC = 0.5792, TD = 0.7038
文件名: ./emb_a50b25.npy, TC = 0.5727, TD = 0.6792
文件名: ./emb_a20b20.npy, TC = 0.5689, TD = 0.6889
文件名: ./emb_a30b65.npy, TC = 0.5745, TD = 0.6640
文件名: ./emb_a20b5.npy, TC = 0.4401, TD = 0.7000
文件名: ./emb_a30b25.npy, TC = 0.5775, TD = 0.7000
文件名: ./emb_a85b20.npy, TC = 0.5728, TD = 0.6625
文件名: ./emb_a35b60.npy, TC = 0.5756, TD = 0.6522
文件名: ./emb_a5b15.npy, TC = 0.4653, TD = 0.4867
文件名: ./emb_a60b25.npy, TC = 0.5832, TD = 0.6667
